"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
14,4,0,0.0103689700422876,0.018766183175646,1.13625664836154,0.0195591540504479,0.0187822677298854,0.324347761039952,4.00644184439609,326.589533852531,0,326.595661922362,0,31400.2638028767,0,1
15,4,0,52.6267190734917,0.0185363128460859,0.076507546597419,0.0196219989323946,0.0187904310589978,0.546765122187603,3.5423219326248,328.672109047696,0,326.595750407629,0,31400.2638028767,0,1
16,4,0,0.975006168410349,0.0201007485344334,0.00348998395217156,0.0196610452196551,0.0187831777197059,0.777976007036384,2.31070155215231,316.807000183755,0,326.595540773093,0,31400.2638028767,0,1
17,4,0,3.86462072779736,0.0185371475690031,0.559686827457521,0.0101284214550729,7.41993054046034,0.227142771646988,1.78136716482864,328.640314474352,0,31400.2638028767,0,31400.2638028767,0,1
18,4,0,6.60074530595529,0.0185171364302677,0.913807013331643,0.0194650904673911,0.0187864157689251,0.996114434661288,0.0201036158053965,328.784948293489,0,326.595683158869,0,316.70811298607,0,1
19,4,0,0.000645198812270551,0.018516398112434,3.01691667488635,0.0195071699457388,0.0187860070861213,0.202387719009596,1.19219663836292,328.79259556701,0,326.59560988321,0,31400.2638028767,0,1
20,4,0,0.361236123567872,2.9879768032727,0.0660493978296627,0.0196645850590096,0.0187876678297449,4.92738443528115,0.0188487585316249,31400.2638028767,0,326.595605002593,0,327.663759030715,0,1
1,5,0,0.081293190913945,0.0187129812344082,0.576975117578776,0.0115622243061632,0.0185296831100815,3.53921256160895,0.0185401878280987,332.371606469998,0,333.104333617146,0,335.533496627268,0,1
2,5,0,0.080607029778909,0.018707341666435,0.579053252746922,0.0115231893007149,0.0185304293095965,0.191187432219433,4.55466795699472,332.371754301702,0,333.104130236669,0,32037.0020840394,0,1
3,5,0,0.289032878800069,3.58347754336496,0.123515280954181,0.0114932704411428,0.0185236611157475,1.0382407127028,0.0195956484351969,32037.0020840394,0,333.1044381569,0,330.29527524642,0,1
4,5,0,0.524752063233456,0.0187045957740456,0.262129463805049,0.0115227045176042,0.0185225823053961,3.5656992986819,0.0185345805352985,333.467677497685,0,333.104087169153,0,335.533488818747,0,1
5,5,0,0.702193996654278,2.14083227576011,0.0170579583053515,0.0115090800823248,0.0185255041438603,3.53601117764328,0.0185369485312781,32037.0020840394,0,333.104099688093,0,335.533558354008,0,1
6,5,0,0.0816523182213373,0.0187127261260682,0.576222505332832,0.0115473183567407,0.0185256703399345,0.214663913722736,0.941254511348778,332.371587992277,0,333.10399035716,0,32037.0020840394,0,1
7,5,0,1.03782301193394,0.0195952110619097,4.24482682188529e-07,0.0114863772990953,0.0185276046137277,0.209829244496604,2.40950948653924,330.295366798503,0,333.104478147843,0,32037.0020840394,0,1
8,5,0,0.00409577679273998,0.018086843114604,7.36463082185074,0.0115229432605183,0.0185289894290988,0.949460426619356,1.66026864189006,337.634541264844,0,333.104042955225,0,32037.0020840394,0,1
9,5,0,7.66318242086531,0.0181390293471763,0.222650441253666,0.0115332460045574,0.0185298980933612,0.552172874362605,2.72982684565231,337.011533302468,0,333.104091479282,0,32037.0020840394,0,1
10,5,0,0.704739402093889,1.42628888141139,0.958259158680073,0.0115334612217348,0.0185275165712847,1.03806365688707,0.0195875105782062,32037.0020840394,0,333.103972887297,0,330.295376037743,0,1
11,5,0,0.0802888678769746,0.018711536753322,0.580047602755687,0.0115027865701474,0.0185307427042922,1.0377181877182,0.0195963183930645,332.371615105516,0,333.104299709594,0,330.295435722612,0,1
12,5,0,0.0806982478340246,0.0187102617521505,0.579176943736569,0.0115096008809736,0.0185272178140663,1.03862321960846,0.0195878606612792,332.37166457549,0,333.104085419206,0,330.295336340094,0,1
13,5,0,0.081181936596449,0.0187095015794878,0.577335051283651,0.00885532156466704,8.37972266619487,1.03829445810318,0.0195897393121805,332.371722697649,0,32037.0020840394,0,330.295216704138,0,1
14,5,0,0.347335495736435,2.39817261797589,0.0647001059678149,0.00239192083549121,16.4443836940397,0.275774990710175,2.20614973292614,32037.0020840394,0,32037.0020840394,0,32037.0020840394,0,1
15,5,0,1.03670450997621,0.019593935857264,0.000258721505679049,0.0115495503059614,0.0185340837251474,1.03851079656229,0.0195918510258072,330.314142611611,0,333.104676293407,0,330.295198832784,0,1
