"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
10,2,1,0.0175722880165506,3.23460638007116e-14,0.0166699212004623,0.000506234304586958,0.0500742051143116,0.45927821854303,0.0518635901533424,3233.06632547082,0,227.132318720218,0,1290.89560299526,0,5e-04
11,2,1,0.458187988080258,0.0518941106695641,0.000270476644577007,5640.61233990575,0.0435187860516195,0.459482774587993,0.0518704710498756,1290.64839239367,0,1360.99914450151,0,1290.89530897363,0,5e-04
12,2,1,0.0175856755461333,1.16289484156818e-13,0.0165759999575047,0.000506293320398189,0.0500998734030441,0.459440148873327,0.0518859540252753,3233.0663175913,0,227.132439260556,0,1290.89523729974,0,5e-04
13,2,1,0.0175869885497842,8.78648517032012e-10,0.0165730969602437,1.19557116281509e-05,2.72687622634849e-08,0.459716785698858,0.0518772199115506,3233.06632612744,0,3508.80298013156,0,1290.89532795891,0,5e-04
14,2,1,0.0175684595693246,4.57781770376761e-09,0.0167331270612379,1.1957494018843e-05,1.89663133407028e-09,0.615857037439747,0.0494064528615121,3233.06632962834,0,3508.80239914975,0,1288.7948577213,0,5e-04
1,3,1,0.605685333006137,0.0489311358563598,0.00546329970472757,0.000505019429753732,0.0495008718043498,0.629082208036959,0.0489249385882057,1313.38094216517,0,236.173495247522,0,1316.01919941376,0,5e-04
2,3,1,0.610575592665555,0.0489418500509732,0.0041390759123461,0.000505228857553789,0.0494786879176548,0.629318470112913,0.0489126458521729,1314.01854811375,0,236.173423119483,0,1316.01949755497,0,5e-04
3,3,1,0.0168951334832986,1.83783359656462e-05,0.0239561974640183,1.21034271255271e-05,7.37958954347305e-09,0.628938653519245,0.0489159836430666,3278.96997954044,0,3553.86528864974,0,1316.01940596705,0,5e-04
4,3,1,0.000420544708227692,0.0489177205524952,1.0298076417725,0.000505164461167887,0.0494878997889034,0.628698415446397,0.0489432052358137,235.244395559235,0,236.173264162,0,1316.01941869639,0,5e-04
5,3,1,0.00149379127393698,0.0432296315283105,4.28694792694509,827.931018201507,0.0432307740184085,0.628847270538769,0.0489376494949747,1378.11805715726,0,1378.12092267014,0,1316.01924764263,0,5e-04
6,3,1,0.0170267816322663,1.96260619851397e-11,0.0226105001989317,1.21138795348297e-05,1.24191753056502e-08,0.628958777866908,0.048933833189277,3278.99706505159,0,3553.86469886159,0,1316.01918468127,0,5e-04
7,3,1,0.016984395805047,8.43202300504736e-06,0.023047391719894,1.21137796945098e-05,1.93905601563463e-08,0.629049496933636,0.0489151423713731,3278.98381151862,0,3553.86484638113,0,1316.01938138447,0,5e-04
8,3,1,0.000420248453279379,0.0489150853570531,1.02991360663027,0.000505062881917578,0.0494956447775916,0.62896548114765,0.0489240498161553,235.244417629482,0,236.173352911247,0,1316.01922772039,0,5e-04
9,3,1,0.628977141339935,0.0489266973814375,1.13136510710387e-09,945.494615915714,0.0432201098884296,0.629682426706044,0.0489074329117742,1316.0191952111,0,1378.12019052714,0,1316.02007349828,0,5e-04
10,3,1,0.471053796545351,0.0511317383855427,0.00209811964118069,0.000505331281550115,0.0494823348781082,0.629046521035898,0.048938352473857,1322.01179240568,0,236.173511262005,0,1316.01922403527,0,5e-04
11,3,1,0.628247159312577,0.048928598752702,0.000176354762503947,0.000504956517383587,0.049461138119827,0.629521600209246,0.0489077024880092,1315.93344689706,0,236.174146888097,0,1316.0198258154,0,5e-04
12,3,1,0.622025402348126,0.0489377187280974,0.00153284903456575,1.21227758724835e-05,3.69341527947524e-08,0.629010945631183,0.0489367750562863,1315.27571483141,0,3553.8652306561,0,1316.01920128699,0,5e-04
