"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
10,8,0.7,0.0114701462359851,0.0498059485010247,0.631986975204931,0.00178003525756855,0.0473226597421264,0.727048369676426,0.0465840622459208,237.914682988822,0,290.547961199243,0,660.837616290672,0,0.00794328234724282
11,8,0.7,0.0114683204510775,0.0497978943736508,0.632034247253752,0.00177984398281626,0.0473226552303992,0.726988645289693,0.046581802895918,237.914688472154,0,290.547994567803,0,660.837635748881,0,0.00794328234724282
12,8,0.7,0.726943461542145,0.0465766503488429,5.859839428355e-06,0.00178016567253806,0.0473330498346385,0.727007343828094,0.0465892079990264,660.8318836089,0,290.547992894777,0,660.837642500278,0,0.00794328234724282
13,8,0.7,0.726998471809389,0.0465883808632536,9.63951424336042e-07,0.00177996080932645,0.0473199898202428,0.7269705567578,0.0465829672305816,660.836679865835,0,290.547992328285,0,660.837638194842,0,0.00794328234724282
14,8,0.7,0.726966650762234,0.0465846157369836,4.78582990583474e-20,0.00178023156584206,0.0473274044030956,0.727035355409068,0.0465855794691749,660.837636534138,0,290.547947966048,0,660.837618504469,0,0.00794328234724282
1,9,0.7,0.00878657685666447,0.05168184366152,0.679616368422016,0.00171472300949944,0.0492471252765822,0.735263104713788,0.047999007745305,234.237091337056,0,284.722379407222,0,716.951446838429,0,0.00794328234724282
2,9,0.7,0.00879381778557614,0.051686100119957,0.679466244111727,0.00171436535151865,0.0492524465977058,0.735538998122847,0.0479976952360668,234.237090693236,0,284.722373226144,0,716.951597044456,0,0.00794328234724282
3,9,0.7,0.00879498289843194,0.0516886988793113,0.679433721918281,0.0017144294570935,0.0492451250505064,0.735321841334537,0.0479962249509092,234.237101065937,0,284.72241480156,0,716.951439380486,0,0.00794328234724282
4,9,0.7,0.0192657151899706,1.01560936425955e-19,5.23821636642503e-08,0.0017143971167795,0.0492552228831415,0.735314861765215,0.0480046152345001,4300.58808920226,0,284.722369062205,0,716.951500442473,0,0.00794328234724282
5,9,0.7,0.0192703062627775,2.30121364056186e-14,1.36783620778566e-07,0.00171486264084043,0.0492501591865331,0.735278325033082,0.0479985336193209,4300.58813369985,0,284.722376847188,0,716.951443052147,0,0.00794328234724282
6,9,0.7,0.735165652580465,0.0479999504058775,5.08058739642436e-07,0.00171451691022152,0.0492554095214939,0.735379943926532,0.0479882147382984,716.950968520941,0,284.722356140126,0,716.951505091738,0,0.00794328234724282
7,9,0.7,0.734824387572442,0.0479924487794325,6.30505386605785e-05,0.00171451240131506,0.0492490780550789,0.735672650619492,0.0479980243618148,716.886759065519,0,284.722366713163,0,716.951822270457,0,0.00794328234724282
8,9,0.7,0.00879430808675209,0.0516797908704887,0.67949788965016,0.00171474454284556,0.0492488953689743,0.735189736679346,0.0479968052724615,234.237173149759,0,284.722367706504,0,716.951471411647,0,0.00794328234724282
9,9,0.7,0.00880750113277084,0.0516883219574101,0.679168754731946,0.00171478954568552,0.0492531464324964,0.735343608249601,0.0479842879986613,234.237184696245,0,284.722360480248,0,716.951565886442,0,0.00794328234724282
10,9,0.7,0.735254602586184,0.0479917671968806,7.03286734185899e-07,0.00171481651791292,0.0492536058904251,0.735432065202174,0.0479920526728145,716.950742496464,0,284.722364663288,0,716.95149301496,0,0.00794328234724282
11,9,0.7,0.735208667525616,0.047999370827113,3.33740501531278e-06,0.0017145233984723,0.049251117168823,0.73531622255594,0.0479919637336905,716.948028923704,0,284.722355866621,0,716.951455333946,0,0.00794328234724282
12,9,0.7,0.734632491779212,0.0479949697108819,0.000147464085090819,0.00171479003227555,0.04925281298949,0.735395903904434,0.0480027001641826,716.799924506197,0,284.722360473333,0,716.951506466174,0,0.00794328234724282
13,9,0.7,0.735327321774512,0.047998359958034,4.98317450333442e-06,0.00171440927959345,0.0492495997063171,0.735371839637601,0.0480005073368525,716.946328445717,0,284.722376352709,0,716.951470973239,0,0.00794328234724282
14,9,0.7,0.726097098678767,0.0479869640099888,0.00194103552268101,0.00171390287280277,0.0492545342448275,0.735374257429418,0.0480070630762721,714.962830322087,0,284.722536594871,0,716.951565087979,0,0.00794328234724282
1,10,0.7,0.0080466278230978,0.0515956446338698,0.696981664077167,0.00169315118759837,0.0494382472661825,0.750556521766873,0.048067906433713,252.849188390245,0,297.542673467899,0,726.424269618335,0,0.00794328234724282
